Product_Name,Category,Sub_Category,Inventory_Days,Profit,Action_Recommended
Avery 508,Office Supplies,Labels,6.1099798231714715,4.8118,No Action Needed
Imation Clip USB flash drive - 8 GB,Technology,Accessories,1.5957446375622466,3.384,No Action Needed
Aluminum Screw Posts,Office Supplies,Binders,6.553079850953934,-12.208,No Action Needed
Xerox 200,Office Supplies,Paper,5.787037019175811,9.072,No Action Needed
Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,11.227545198711864,1.002,Bundle Promotions
Hewlett Packard 310 Color Digital Copier,Technology,Copiers,0.12500416451374075,59.998,No Action Needed
DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,4.863813205915306,9.6375,No Action Needed
"Tennsco Lockers, Sand",Office Supplies,Storage,1.7874165451602992,1.6784,No Action Needed
Harbour Creations Steel Folding Chair,Furniture,Chairs,0.49689440993788825,0.0,Run Clearance Promotions
Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,0.30003000945159036,83.9916,No Action Needed
DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,1.4822134555785125,8.7032,No Action Needed
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,3.0060121618487536,11.1776,No Action Needed
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,1.843884397775856,15.9446,No Action Needed
Memorex Micro Travel Drive 8 GB,Technology,Accessories,2.307692307692308,17.55,No Action Needed
Avery 488,Office Supplies,Labels,9.52380923658353,6.048,No Action Needed
Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,4.870129990697212,4.004,No Action Needed
Avery 479,Office Supplies,Labels,14.367816231870497,2.0358,Bundle Promotions
Advantus T-Pin Paper Clips,Office Supplies,Fasteners,8.31485578364905,3.4276,No Action Needed
Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,0.12500416451374077,134.9955,No Action Needed
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,1.0003334519864964,23.992,Run Clearance Promotions
"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,0.19870181763008085,158.529,Run Clearance Promotions
Logitech G602 Wireless Gaming Mouse,Technology,Accessories,0.46880860086581866,89.5888,Run Clearance Promotions
"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,1.795117223707764,-33.8418,Liquidate Inventory
Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,0.19842320189414753,39.6879,No Action Needed
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,5.952380872333503,14.742,Run Clearance Promotions
Cisco SPA 502G IP Phone,Technology,Phones,0.3126302572881469,35.985,No Action Needed
Cisco SPA112 2 Port Phone Adapter,Technology,Phones,0.6824385551717552,14.8365,No Action Needed
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,25.773195112392415,-0.7566,Phase Out (with Discounting)
Global Executive Mid-Back Manager's Chair,Furniture,Chairs,0.10309986770609882,378.274,No Action Needed
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,18.587360564085316,-3.5508,Phase Out (with Discounting)
Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,0.815572007036458,-8.2764,Liquidate Inventory
Apple EarPods with Remote and Mic,Technology,Phones,1.3397641516403123,6.7176,No Action Needed
"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,7.878151079480509,5.5216,No Action Needed
Xerox 227,Office Supplies,Paper,5.787037020292138,10.8864,Run Clearance Promotions
Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,0.21677553199604344,314.8418,Run Clearance Promotions
Trimflex Flexible Post Binders,Office Supplies,Binders,1.753975638762511,77.8232,Run Clearance Promotions
Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,0.12500416451374075,89.997,No Action Needed
Xerox 1962,Office Supplies,Paper,8.761681978570735,3.21,No Action Needed
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,0.15017270227182655,-199.77,No Action Needed
Easy-staple paper,Office Supplies,Paper,2.4429967953904033,11.5432,No Action Needed
Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,15.873015660255875,0.1134,Bundle Promotions
Hoover Portapower Portable Vacuum,Office Supplies,Appliances,8.37053545737754,0.896,No Action Needed
Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,0.2932551230782905,26.598,No Action Needed
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,0.09876217749890956,97.2032,No Action Needed
Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,1.9255455805145005,7.79,No Action Needed
Avery 479,Office Supplies,Labels,11.494253335975708,1.2006,Bundle Promotions
Contemporary Borderless Frame,Furniture,Furnishings,8.710801579207931,-5.9409,No Action Needed
Xerox 213,Office Supplies,Paper,5.787037020292139,3.6288,No Action Needed
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,2.8868359721548122,-3.6372,No Action Needed
Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,2.2401433999541807,-13.392,No Action Needed
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,3.4786643563148263,6.0368,No Action Needed
"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,18.939393426964465,-8.1312,Phase Out (with Discounting)
Logitech P710e Mobile Speakerphone,Technology,Accessories,0.11650938343932563,244.6155,No Action Needed
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,0.8923259640500394,43.706,No Action Needed
Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,1.1545566835713328,-10.3936,No Action Needed
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,12.583892284905533,0.4768,Bundle Promotions
Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,11.278195461868957,3.9102,Bundle Promotions
Staple envelope,Office Supplies,Envelopes,3.2106164847424252,7.008,No Action Needed
"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,7.7160496737878805,3.3534,No Action Needed
Logitech G602 Wireless Gaming Mouse,Technology,Accessories,0.46880860620336956,38.3952,No Action Needed
Motorola L703CM,Technology,Phones,0.24040002597979038,31.198,No Action Needed
Storex Dura Pro Binders,Office Supplies,Binders,5.050505003741115,5.346,No Action Needed
Easy-staple paper,Office Supplies,Paper,0.8465011613912695,16.6568,No Action Needed
Avery Legal 4-Ring Binder,Office Supplies,Binders,1.787416544894061,25.176,No Action Needed
Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,20.833332503858056,1.512,Bundle Promotions
Xerox 1970,Office Supplies,Paper,6.02409655489428,7.0218,No Action Needed
Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,1.4800197000094197,11.3512,No Action Needed
SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,4.102844752294124,2.5592,No Action Needed
Panasonic KX TS3282W Corded phone,Technology,Phones,0.44122837962397743,59.493,Run Clearance Promotions
Imation Clip USB flash drive - 8 GB,Technology,Accessories,1.994680856368832,-5.264,No Action Needed
WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,0.5434782408501373,-6.21,No Action Needed
AT&T 17929 Lendline Telephone,Technology,Phones,0.8289124361532199,13.572,No Action Needed
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,2.588438274270239,7.6494,No Action Needed
"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,1.0533708035305678,21.0752,No Action Needed
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,7.712082054044058,4.0456,No Action Needed
O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,0.1696986185230298,-44.196,No Action Needed
G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,4.297994257025804,6.7008,No Action Needed
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,1.8083183305047728,29.0325,No Action Needed
Newell 345,Office Supplies,Art,1.5120967623802926,10.3168,No Action Needed
Logitech Wireless Gaming Headset G930,Technology,Accessories,0.18751171901365904,177.5889,No Action Needed
Avery 487,Office Supplies,Labels,8.130081175226389,3.4686,No Action Needed
Storex Dura Pro Binders,Office Supplies,Binders,6.313131503552648,4.455,No Action Needed
Xerox 1945,Office Supplies,Paper,0.7318857958143904,40.1702,No Action Needed
JM Magazine Binder,Office Supplies,Binders,2.2713506650201176,13.8684,No Action Needed
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,0.5254308571122057,-14.9877,Liquidate Inventory
Adjustable Personal File Tote,Office Supplies,Storage,1.8427517649329337,16.9312,No Action Needed
"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,4.908377048476434,-19.864,No Action Needed
Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,2.8890601411388217,2.3364,No Action Needed
Eldon Simplefile Box Office,Office Supplies,Storage,3.0144695548480005,3.9808,No Action Needed
Catalog Binders with Expanding Posts,Office Supplies,Binders,1.486325848026536,-100.92,Liquidate Inventory
Maxell LTO Ultrium - 800 GB,Technology,Accessories,1.3397642122703446,-1.3995,No Action Needed
Southworth Parchment Paper & Envelopes,Office Supplies,Paper,5.733944917597191,5.1012,No Action Needed
Mobile Personal File Cube,Office Supplies,Storage,1.280956408465034,18.9702,No Action Needed
KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,1.6666666666666665,16.2,No Action Needed
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,9.842519370195,2.0574,No Action Needed
Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,0.12469449980036817,-120.294,No Action Needed
Assorted Color Push Pins,Office Supplies,Fasteners,16.57458615961053,2.3892,Bundle Promotions
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,0.845308552383525,-78.078,No Action Needed
GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,0.1314094946329727,-913.176,Liquidate Inventory
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,9.493671344736443,0.711,No Action Needed
Bush Somerset Collection Bookcase,Furniture,Bookcases,0.45808521888659676,-89.0664,No Action Needed
Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,0.8573878402852375,45.487,No Action Needed
Economy Rollaway Files,Office Supplies,Storage,0.18159806295399517,214.76,No Action Needed
Luxo Economy Swing Arm Lamp,Furniture,Furnishings,1.5045135212199146,39.0824,Run Clearance Promotions
Logitech G600 MMO Gaming Mouse,Technology,Accessories,0.37504686941974796,143.982,No Action Needed
"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,7.263922318826991,5.8233,No Action Needed
GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,0.19711425246882694,-1141.47,No Action Needed
Vinyl Sectional Post Binders,Office Supplies,Binders,2.6525198700554506,-45.24,Liquidate Inventory
OIC Binder Clips,Office Supplies,Fasteners,10.47486043161851,11.814,Bundle Promotions
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,5.952380997260016,1.638,No Action Needed
Poly Designer Cover & Back,Office Supplies,Binders,5.265929222628317,-29.2446,Liquidate Inventory
Eldon Wave Desk Accessories,Furniture,Furnishings,6.366723404337735,1.4136,No Action Needed
"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,0.4630772911244214,19.4352,No Action Needed
"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,0.6158646512449423,10.9602,No Action Needed
Fellowes High-Stak Drawer Files,Office Supplies,Storage,0.21283841011717972,26.4285,No Action Needed
"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,3.2851511277435974,-20.0904,No Action Needed
OIC Thumb-Tacks,Office Supplies,Fasteners,26.315790355494027,2.679,Bundle Promotions
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,6.34249490231486,5.5341,No Action Needed
Acme Value Line Scissors,Office Supplies,Supplies,8.21917786714206,2.19,No Action Needed
Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,0.30003000945159036,75.9924,No Action Needed
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,0.8278145312751285,60.8832,No Action Needed
WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,0.5084745762711864,20.06,No Action Needed
Xerox 1942,Office Supplies,Paper,0.6129955218594987,24.47,No Action Needed
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,2.6478376168215205,9.7438,No Action Needed
Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,35.88516639099383,-1.3376,Phase Out (with Discounting)
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,5.813953661138158,11.223,Run Clearance Promotions
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,0.20720522094044821,-81.441,No Action Needed
DAX Wood Document Frame.,Furniture,Furnishings,5.462490793899253,-15.9268,No Action Needed
Digium D40 VoIP phone,Technology,Phones,0.29072022143384013,69.6546,Run Clearance Promotions
Xerox 1964,Office Supplies,Paper,1.6418564012798622,41.5688,Run Clearance Promotions
Flat Face Poster Frame,Furniture,Furnishings,1.5923567394552873,39.564,No Action Needed
Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,3.0303030303030303,13.365,No Action Needed
Newell 31,Office Supplies,Art,9.079902894869532,1.652,No Action Needed
Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,2.1676300339188166,19.376,No Action Needed
Texas Instrument TI-15 Fraction Calculator,Technology,Machines,2.5951556150548996,3.757,No Action Needed
Easy-staple paper,Office Supplies,Paper,7.009345450476041,7.704,No Action Needed
"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,0.49355092092351827,-18.2352,No Action Needed
Safco Industrial Shelving,Office Supplies,Storage,0.507786036909205,-25.109,No Action Needed
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,3.2665505173129072,6.1992,No Action Needed
Global Deluxe High-Back Manager's Chair,Furniture,Chairs,0.1498606337567504,-8.5794,No Action Needed
"Tennsco Lockers, Gray",Office Supplies,Storage,1.7874165449828072,-8.1822,No Action Needed
Newell 312,Office Supplies,Art,6.42123297063019,3.504,Run Clearance Promotions
"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,3.9001560508598194,-3.6537,No Action Needed
Hon 2111 Invitation Series Straight Table,Furniture,Tables,0.2899082759263778,-81.3065,No Action Needed
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,27.881041533509084,-13.3424,Phase Out (with Discounting)
Logitech MX Performance Wireless Mouse,Technology,Accessories,0.9400852485347492,33.9065,No Action Needed
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,0.09978379943959223,694.5015,Run Clearance Promotions
Acme Softgrip Scissors,Office Supplies,Supplies,3.6855036166834703,11.803,No Action Needed
Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,1.8832391351207365,16.2486,No Action Needed
DIXON Oriole Pencils,Office Supplies,Art,11.627907321525159,1.3416,Bundle Promotions
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,9.900990528472951,4.4541,Run Clearance Promotions
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,1.867995006854743,25.0536,Run Clearance Promotions
Premier Electric Letter Opener,Office Supplies,Supplies,0.2589331938947012,11.586,No Action Needed
OIC Binder Clips,Office Supplies,Fasteners,8.379888446053497,8.95,No Action Needed
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Paper,4.807692484898921,5.616,No Action Needed
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,11.227545198711864,1.1022,Bundle Promotions
Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,0.23086157886369996,-56.3108,No Action Needed
Plantronics Voyager Pro Legend,Technology,Phones,0.24273022618591603,-49.4376,No Action Needed
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,0.5357908435284404,48.993,No Action Needed
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,0.33333333333333337,162.0,No Action Needed
Xerox 1993,Office Supplies,Paper,4.629629503410307,9.5256,No Action Needed
Bretford Rectangular Conference Table Tops,Furniture,Tables,0.09969957470657242,11.2839,No Action Needed
HTC One,Technology,Phones,0.3750375070322814,26.9973,No Action Needed
Staple-based wall hangings,Furniture,Furnishings,3.850102759579537,9.3504,No Action Needed
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,0.49603174972245845,-28.224,No Action Needed
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,0.10714591678061021,223.9936,Run Clearance Promotions
Staple holder,Office Supplies,Appliances,3.1328320102712155,6.7032,Run Clearance Promotions
"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,0.2101193463178731,17.847,No Action Needed
Xerox 1955,Office Supplies,Paper,1.6418563813317384,29.692,No Action Needed
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,16.89189167313429,0.444,Bundle Promotions
Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,2.0844913551349173,11.5136,Run Clearance Promotions
Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,6.3694267002042,0.0,No Action Needed
Global Super Steno Chair,Furniture,Chairs,0.3472945599810223,13.4372,No Action Needed
Nontoxic Chalk,Office Supplies,Art,17.045454637461262,1.6896,Bundle Promotions
OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,1.5006001965612188,-17.9928,No Action Needed
"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,0.2941421711142777,25.1979,No Action Needed
Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,0.2609376331058269,10.3473,No Action Needed
"Bevis Oval Conference Table, Walnut",Furniture,Tables,0.1436891739469156,-23.4882,No Action Needed
"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,0.25034840646976403,-29.6058,No Action Needed
Belkin iPhone and iPad Lightning Cable,Technology,Phones,2.501667657524413,5.3964,Run Clearance Promotions
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,5.033557175352465,9.3125,No Action Needed
Prestige Round Ring Binders,Office Supplies,Binders,16.447368412035434,-1.3984,Phase Out (with Discounting)
APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,1.8638170195441757,-160.96,No Action Needed
Dax Clear Box Frame,Furniture,Furnishings,8.591065038694243,-4.5396,No Action Needed
Nontoxic Chalk,Office Supplies,Art,21.306818295313306,3.9424,Bundle Promotions
Xerox 1975,Office Supplies,Paper,5.787037018431594,5.6376,No Action Needed
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,0.15815610674785752,-119.2312,No Action Needed
Staple magnet,Office Supplies,Storage,3.997867619738091,6.7536,Run Clearance Promotions
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,39.370077474321654,-2.667,Phase Out (with Discounting)
Xerox 1898,Office Supplies,Paper,5.613772312524494,13.0928,Run Clearance Promotions
Astroparche Fine Business Paper,Office Supplies,Paper,7.10227276650561,8.8704,Run Clearance Promotions
Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,2.597402554674763,21.252,No Action Needed
Maxell CD-R Discs,Technology,Accessories,19.035532334638894,0.7092,Bundle Promotions
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,1.6869095440204236,16.0056,No Action Needed
O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,0.45765192683028344,8.194,No Action Needed
Staple magnet,Office Supplies,Storage,3.9978679583397803,2.2512,No Action Needed
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,2.8868358967535674,-12.7302,Liquidate Inventory
"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,1.7113519631735539,15.777,No Action Needed
Xerox 1997,Office Supplies,Paper,4.629629503410307,9.3312,No Action Needed
Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,0.712589056143895,40.416,No Action Needed
Logitech P710e Mobile Speakerphone,Technology,Accessories,0.11650938343932563,244.6155,No Action Needed
Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,1.8472906665564564,9.744,No Action Needed
"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,0.16809548667706728,160.623,No Action Needed
3M Organizer Strips,Office Supplies,Binders,18.51851764746232,-5.94,Phase Out (with Discounting)
BIC Brite Liner Highlighters,Office Supplies,Art,9.057970918771442,3.6432,No Action Needed
iHome FM Clock Radio with Lightning Dock,Technology,Phones,0.7143877785274478,-20.997,No Action Needed
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,2.0491804132513693,21.228,No Action Needed
Avery Poly Binder Pockets,Office Supplies,Binders,8.379888447613999,5.1552,No Action Needed
9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,2.719361957481726,3.0338,No Action Needed
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,1.6968325497532817,-4.641,No Action Needed
Newell 341,Office Supplies,Art,7.009345450476041,4.9648,No Action Needed
Xerox 1936,Office Supplies,Paper,1.5015015358201051,28.1718,No Action Needed
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,0.2849273410918928,12.6348,No Action Needed
GBC Durable Plastic Covers,Office Supplies,Binders,1.9379845537127192,10.062,No Action Needed
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,0.2500166745495882,38.9974,No Action Needed
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,0.029504559660384448,1143.891,No Action Needed
RCA Visys Integrated PBX 8-Line Router,Technology,Phones,0.44782804840767737,33.495,No Action Needed
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,1.2868908564732764,31.4712,No Action Needed
Avaya 4621SW VoIP phone,Technology,Phones,0.5070994037667762,19.9665,No Action Needed
Avery 501,Office Supplies,Labels,10.16260168913088,5.9778,Run Clearance Promotions
3M Organizer Strips,Office Supplies,Binders,18.518518007925636,-3.564,Phase Out (with Discounting)
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,9.587727866336845,-5.215,No Action Needed
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,1.5923566747974902,10.5504,No Action Needed
Xerox 216,Office Supplies,Paper,4.629629616233711,24.8832,Run Clearance Promotions
"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,3.2822757015834405,9.3228,No Action Needed
Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,16.666666373456795,2.592,Bundle Promotions
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,0.023603647736045504,635.495,No Action Needed
"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,1.9144862703518526,58.9192,Run Clearance Promotions
Project Tote Personal File,Office Supplies,Storage,2.1382751658827006,4.0687,No Action Needed
Fiskars Spring-Action Scissors,Office Supplies,Supplies,2.1459228173908795,7.2696,No Action Needed
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,11.227545198011544,0.7348,Bundle Promotions
Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,35.37735890775187,-2.544,Phase Out (with Discounting)
Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances,3.660322206597229,-67.617,No Action Needed
Cardinal Hold-It CD Pocket,Office Supplies,Binders,18.796992436448264,-13.167,Phase Out (with Discounting)
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,0.41666666666666663,57.6,No Action Needed
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,0.6124448974649449,9.1845,No Action Needed
"Global Stack Chair without Arms, Black",Furniture,Chairs,1.4434179862510272,5.196,No Action Needed
3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,0.12728260177597506,94.2784,No Action Needed
Xerox 1988,Office Supplies,Paper,1.2104584028862844,23.235,No Action Needed
Hoover Portapower Portable Vacuum,Office Supplies,Appliances,6.696428780691971,6.72,Run Clearance Promotions
Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,5.506607974999516,3.8136,No Action Needed
Newell 311,Office Supplies,Art,16.96832572947165,0.3094,Bundle Promotions
"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,0.283859739364109,0.0,No Action Needed
Xerox 201,Office Supplies,Paper,5.787037020292139,14.5152,Run Clearance Promotions
"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,0.3125260295116829,7.1994,No Action Needed
Portable Personal File Box,Office Supplies,Storage,3.0712529821674504,2.5641,No Action Needed
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,1.0844418913597689,6.2244,No Action Needed
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,0.1465799939922235,-36.1176,Liquidate Inventory
Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,5.877742840185891,6.6352,No Action Needed
Bretford Rectangular Conference Table Tops,Furniture,Tables,0.07975965650493637,259.5297,No Action Needed
Avery 474,Office Supplies,Labels,13.020833892822289,1.6704,Bundle Promotions
Panasonic KX TS208W Corded phone,Technology,Phones,0.7654623130812539,19.596,No Action Needed
Xerox 230,Office Supplies,Paper,5.787037018431594,5.4432,No Action Needed
Logitech Gaming G510s - Keyboard,Technology,Accessories,0.4412284007377572,54.3936,No Action Needed
Global Executive Mid-Back Manager's Chair,Furniture,Chairs,0.1288748386593163,52.3764,No Action Needed
O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,0.7719226333752927,-3.8864,No Action Needed
"SlimView Poly Binder, 3/8""",Office Supplies,Binders,5.791505924429672,21.4452,Run Clearance Promotions
Pyle PMP37LED,Technology,Phones,0.3906656897645703,47.0351,Run Clearance Promotions
Avery 516,Office Supplies,Labels,4.103967199140656,6.8714,No Action Needed
Advantus T-Pin Paper Clips,Office Supplies,Fasteners,6.651884924852885,8.7945,No Action Needed
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,0.25693731266638437,72.975,No Action Needed
Clarity 53712,Technology,Phones,0.5682679212654737,15.8376,No Action Needed
Xerox 226,Office Supplies,Paper,4.629629615340649,6.2208,No Action Needed
Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,1.3049151935680945,12.8744,No Action Needed
Nortel Meridian M5316 Digital phone,Technology,Phones,0.1158524811739718,336.635,No Action Needed
Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,0.08333472358800813,239.996,No Action Needed
